x0,x1,x2,x3,x4,x5,x6,x7,x8,x10,x11,x12,x13,x14,x17,x18,x19,x20,x21,x22,x23,x24,Status
-0.42105263157894735,0.5562632696390658,-0.4066666666666663,-0.45714285714285713,-0.5294117647058824,-0.6,0.2,-0.2690058479532159,0.0,0.5,0.0,0.6905655134083651,1.0,0.25,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,Enrolled
0.0,0.03397027600849257,-1.7399999999999995,-0.2,0.0,0.0,-0.4,-1.3567251461988297,0.0,2.0,-1.3333333333333333,-0.9670696123384745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dropout
-0.42105263157894735,1.305732484076433,1.7933333333333337,-0.5142857142857142,0.5294117647058824,0.8,0.4,1.169590643274853,-0.16666666666666666,0.75,-0.6666666666666666,-0.8281228289565097,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enrolled
0.6842105263157895,1.1358811040339702,-0.8066666666666663,-0.5142857142857142,-0.47058823529411764,0.8,-0.8,-0.128654970760234,0.3333333333333333,-1.0,-1.6666666666666667,-5.135473113797416,-0.5,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,Dropout
0.5789473684210527,-0.2526539278131635,0.0,-0.5142857142857142,0.0,-0.2,-0.4,-1.5204678362573092,0.8333333333333334,1.25,-1.3333333333333333,-0.5502292621925804,-0.5,0.75,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,Enrolled
-0.3157894736842105,1.305732484076433,-0.6066666666666662,0.0,0.0,-0.4,-0.8,-0.7076023391812858,-0.16666666666666666,0.0,0.3333333333333333,0.14450465471724291,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Graduate
0.7105263157894737,0.0,0.46000000000000035,0.5142857142857142,0.0,2.3,1.9,0.5906432748538005,0.16666666666666666,0.0,-0.6666666666666666,-0.13338891204668626,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Enrolled
-0.42105263157894735,0.5562632696390658,0.3933333333333337,0.5428571428571428,0.5294117647058824,0.8,0.0,-0.05847953216374265,-0.16666666666666666,-0.25,0.3333333333333333,0.24176740308461864,0.5,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Graduate
-0.42105263157894735,-0.1932059447983015,0.06000000000000038,-0.45714285714285713,-0.5,-0.6,-1.0,0.5087719298245604,0.3333333333333333,0.5,-0.3333333333333333,-0.2375989995831598,-0.5,0.5,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,Enrolled
-0.42105263157894735,1.1358811040339702,1.9600000000000004,0.0,-0.5294117647058824,0.8,0.4,2.02046783625731,-0.3333333333333333,-0.25,0.3333333333333333,1.35532662418865,0.0,-0.25,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,Graduate
-0.05263157894736842,0.0,0.46000000000000035,0.0,0.0,0.8,-0.2,0.8187134502923972,0.16666666666666666,-0.25,0.3333333333333333,0.005557871335278717,0.0,-0.25,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.4919995282742889,Graduate
-0.02631578947368421,-0.35668789808917195,0.2600000000000004,-0.5142857142857142,-0.5294117647058824,-0.4,-1.2,0.8888888888888877,-0.16666666666666666,0.75,0.0,-0.46686119216340183,0.0,-0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Graduate
-0.2631578947368421,-0.4989384288747346,-0.20666666666666628,-0.45714285714285713,-0.47058823529411764,0.2,-1.0,0.23391812865497064,1.5,0.5,0.3333333333333333,1.9497707378074196,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Graduate
-0.42105263157894735,-0.4989384288747346,0.9933333333333337,-0.5142857142857142,0.0,2.3,1.9,1.0233918128654964,-0.3333333333333333,-0.5,0.0,1.1171321383909962,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,Graduate
-0.42105263157894735,1.5987261146496816,0.726666666666667,0.0,0.0,0.8,0.4,1.4853801169590637,1.3333333333333333,-0.75,0.0,-0.13338891204668626,-0.5,-0.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
0.7105263157894737,0.0,-0.873333333333333,0.5142857142857142,0.5294117647058824,0.2,0.4,-0.29239766081871327,0.16666666666666666,-0.5,0.3333333333333333,0.005557871335278717,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,Graduate
0.0,0.5562632696390658,0.2600000000000004,0.5428571428571428,0.5294117647058824,0.4,-0.4,0.29239766081871327,-0.3333333333333333,0.0,1.0,0.5882659441433926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Graduate
-0.42105263157894735,0.5562632696390658,-0.27333333333333293,0.5142857142857142,0.5294117647058824,0.8,0.4,-0.52046783625731,1.6666666666666667,-0.25,0.6666666666666666,0.9891026022747581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
0.5789473684210527,-0.4989384288747346,0.46000000000000035,0.5142857142857142,0.5294117647058824,0.8,-0.6,0.8187134502923972,2.3333333333333335,2.0,-0.3333333333333333,-0.13338891204668626,0.0,0.75,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,Dropout
-0.42105263157894735,-0.35668789808917195,0.8600000000000004,0.42857142857142855,0.4411764705882353,-1.0,-1.4,1.0292397660818704,-0.3333333333333333,-0.5,0.3333333333333333,0.07503126302626083,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dropout
0.8947368421052632,-0.2526539278131635,-0.27333333333333293,-0.4857142857142857,0.5294117647058824,-0.6,0.4,-0.25730994152046804,-0.16666666666666666,0.5,-1.6666666666666667,-5.135473113797416,-0.5,-0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Enrolled
0.0,-0.1932059447983015,-1.0066666666666664,0.0,0.0,0.8,0.4,-0.22222222222222193,-0.16666666666666666,0.75,-0.6666666666666666,-0.6891760455745454,-0.5,0.25,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
-0.42105263157894735,1.1358811040339702,0.46000000000000035,-0.5142857142857142,-0.5294117647058824,-0.2,-0.8,0.3274853801169585,-0.3333333333333333,-0.5,0.3333333333333333,0.14450465471724291,0.0,-0.5,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,Graduate
-0.18421052631578946,-0.3248407643312102,0.46000000000000035,0.0,0.0,-0.2,-0.4,0.8187134502923972,0.16666666666666666,-0.5,0.0,0.7836598582742805,-0.5,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
-0.42105263157894735,-0.22929936305732485,-0.47333333333333294,0.0,-0.5294117647058824,0.8,0.4,-0.20467836257309927,0.8333333333333334,1.5,-0.3333333333333333,0.491871613172155,-0.5,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,Dropout
-0.2631578947368421,0.6751592356687898,0.46000000000000035,-0.45714285714285713,-0.47058823529411764,-0.6,-1.0,0.8187134502923972,2.3333333333333335,0.0,-0.6666666666666666,0.14450465471724291,-0.5,-0.75,0.0,-1.0,0.0,1.0,-1.0,1.0,0.0,0.0,Dropout
0.0,0.6751592356687898,-0.006666666666666288,0.5428571428571428,0.5294117647058824,0.8,0.4,-0.09356725146198792,-0.3333333333333333,-0.25,0.6666666666666666,0.4085035431429765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Graduate
-0.42105263157894735,0.5562632696390658,0.0,0.5142857142857142,0.5294117647058824,0.8,0.4,-1.5789473684210518,0.3333333333333333,0.25,0.3333333333333333,0.21397804640822576,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Enrolled
-0.42105263157894735,1.1358811040339702,-0.5399999999999996,-0.45714285714285713,0.0,-0.6,-0.8,-0.01754385964912263,-0.16666666666666666,-0.5,0.3333333333333333,0.2834514380992079,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
-0.42105263157894735,0.5562632696390658,0.06000000000000038,0.0,0.0,0.8,0.4,-0.011695906432748697,-0.3333333333333333,0.0,0.6666666666666666,1.083263859941642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
-0.42105263157894735,1.5987261146496816,-0.873333333333333,0.5142857142857142,0.0,0.8,0.4,0.5263157894736838,2.0,-0.75,0.0,1.0337640683618177,-0.5,-0.75,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Graduate
-0.42105263157894735,-0.2526539278131635,-0.47333333333333294,-0.5142857142857142,0.5588235294117647,2.3,1.9,-0.20467836257309927,0.0,-0.25,0.0,-0.633597332221759,-0.5,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Enrolled
0.5789473684210527,0.6751592356687898,0.0,-0.45714285714285713,-0.5294117647058824,-0.6,-0.6,0.5906432748538005,1.0,-0.25,-1.0,-0.2375989995831598,-0.5,0.5,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,Dropout
0.5789473684210527,-2.5987261146496814,0.46000000000000035,0.0,-0.5294117647058824,0.8,0.2,-1.2280701754385959,1.0,1.5,-0.6666666666666666,-0.6891760455745454,0.0,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Enrolled
0.0,0.9171974522292994,-0.673333333333333,0.5142857142857142,0.5588235294117647,-0.4,-0.8,-0.2339181286549706,-0.16666666666666666,-0.25,0.3333333333333333,0.35292482979019,0.0,0.25,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,Enrolled
0.0,0.03397027600849257,0.5266666666666671,-0.5142857142857142,-0.4411764705882353,-0.2,-0.6,0.09941520467836266,-0.3333333333333333,-0.25,0.3333333333333333,-0.43113201929375317,0.0,0.25,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,Graduate
0.0,-0.1932059447983015,0.3933333333333337,0.5428571428571428,0.5588235294117647,0.4,-0.4,0.432748538011696,-0.3333333333333333,0.25,-1.3333333333333333,-0.5502292621925804,-0.5,0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Enrolled
-0.42105263157894735,1.305732484076433,-1.2066666666666663,0.0,0.5588235294117647,0.8,0.4,-1.0526315789473677,-0.16666666666666666,0.5,0.3333333333333333,0.2834514380992079,0.5,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,Graduate
0.0,0.03397027600849257,-1.0066666666666664,-0.5142857142857142,0.0,0.0,-0.6,-0.4678362573099413,-0.16666666666666666,-0.25,0.0,-0.5502292621925804,0.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,Graduate
0.6842105263157895,-0.35668789808917195,-0.20666666666666628,0.0,0.5294117647058824,0.0,0.4,-0.11695906432748532,0.16666666666666666,1.0,1.8333333333333333,0.4223982214811729,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Graduate
0.5789473684210527,-2.5987261146496814,0.0,0.5142857142857142,0.5294117647058824,0.8,0.0,0.8187134502923972,2.3333333333333335,-0.5,-1.6666666666666667,-5.135473113797416,-0.5,-0.75,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,Dropout
-0.42105263157894735,-2.5987261146496814,-2.206666666666666,0.5428571428571428,0.0,0.2,0.6,-0.7719298245614031,0.5,-0.5,0.3333333333333333,0.7697651799360841,0.0,-0.5,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,Graduate
0.7105263157894737,-0.35668789808917195,-2.206666666666666,-0.5142857142857142,0.5588235294117647,-0.2,-0.2,-1.2397660818713445,0.3333333333333333,0.25,0.0,-0.30012505210504403,1.5,0.25,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,Dropout
-0.42105263157894735,-13.951925489998144,0.46000000000000035,0.0,0.0,-0.8,-1.2,0.2046783625730993,0.0,-2.0,-1.6666666666666667,-5.135473113797416,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dropout
0.6842105263157895,1.5987261146496816,0.19333333333333372,-0.45714285714285713,-0.4411764705882353,-0.6,-1.0,0.4619883040935673,1.0,1.0,1.0,-0.4460191746561068,1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,Dropout
-0.42105263157894735,-13.951925489998144,0.9266666666666671,0.5142857142857142,0.0,0.4,0.0,0.4912280701754386,-0.3333333333333333,-2.0,-1.6666666666666667,-5.135473113797416,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Graduate
0.7105263157894737,-0.4989384288747346,-0.20666666666666628,-0.5142857142857142,-0.5294117647058824,-0.4,0.6,0.23391812865497064,0.3333333333333333,2.0,0.0,-0.3834931221342226,0.5,1.25,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,Dropout
-0.42105263157894735,0.5562632696390658,0.32666666666666705,-0.45714285714285713,-0.47058823529411764,-0.6,-1.0,0.08771929824561397,-0.3333333333333333,-0.25,0.6666666666666666,0.9027571011731077,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Graduate
-0.2631578947368421,-0.3248407643312102,-0.20666666666666628,-0.5142857142857142,0.0,0.8,0.6,0.23391812865497064,2.3333333333333335,-2.0,-1.6666666666666667,-5.135473113797416,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dropout
-0.42105263157894735,1.1358811040339702,0.06000000000000038,-0.5142857142857142,0.5588235294117647,-0.2,-0.4,-0.18713450292397665,-0.3333333333333333,-0.5,0.3333333333333333,-0.13338891204668626,0.0,-0.5,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,Graduate
-0.42105263157894735,0.0,-0.20666666666666628,-0.5142857142857142,0.0,-0.2,-0.4,-0.07017543859649136,-0.16666666666666666,-0.5,0.3333333333333333,0.2834514380992079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
0.5789473684210527,-2.5987261146496814,0.0,0.5142857142857142,0.0,0.8,0.4,-0.7017543859649118,2.3333333333333335,0.75,1.0,-0.185493955814923,0.0,-0.25,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
0.5789473684210527,0.0,0.0,0.5142857142857142,0.5294117647058824,0.8,0.4,0.7602339181286546,2.1666666666666665,0.0,-1.6666666666666667,-5.135473113797416,-0.5,-0.5,0.0,-1.0,0.0,1.0,-1.0,1.0,0.0,0.0,Dropout
0.02631578947368421,0.0,0.9266666666666671,0.5428571428571428,0.4411764705882353,-0.2,-1.4,0.24561403508771848,-0.3333333333333333,-1.75,-1.6666666666666667,-5.135473113797416,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dropout
-0.2631578947368421,-0.35668789808917195,-0.873333333333333,-0.42857142857142855,-0.4411764705882353,-0.6,-1.0,-0.35087719298245595,1.3333333333333333,0.25,-1.0,-0.13338891204668626,0.0,0.5,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,Dropout
0.6842105263157895,-0.1932059447983015,-0.20666666666666628,0.0,0.5294117647058824,0.4,0.6,0.7017543859649119,2.3333333333333335,2.0,1.8333333333333333,-0.16812560789217768,2.0,1.25,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
-0.42105263157894735,0.03397027600849257,-1.4066666666666663,0.5428571428571428,0.0,0.8,-0.4,-0.7134502923976606,0.16666666666666666,0.5,0.3333333333333333,-0.6197026538835625,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enrolled
0.5789473684210527,-2.5987261146496814,-0.873333333333333,0.42857142857142855,0.4411764705882353,-1.0,-1.4,-1.2865497076023384,2.3333333333333335,0.0,-0.3333333333333333,0.17924135056273435,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dropout
-0.42105263157894735,0.0,-0.13999999999999962,0.5142857142857142,-0.5294117647058824,0.8,0.4,0.5789473684210527,-0.3333333333333333,0.0,0.0,0.36681950812838643,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
-0.42105263157894735,0.03397027600849257,-0.5399999999999996,-0.5142857142857142,-0.47058823529411764,-0.2,-1.2,-0.23976608187134454,-0.3333333333333333,1.75,-0.6666666666666666,-0.27233569542865116,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dropout
0.6842105263157895,-2.5987261146496814,1.8600000000000003,0.0,0.5294117647058824,-0.2,0.6,-1.5204678362573092,2.3333333333333335,2.0,1.8333333333333333,-0.19751819668451515,2.0,0.75,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,Graduate
0.0,-0.1932059447983015,-0.873333333333333,0.5428571428571428,0.5588235294117647,0.8,0.2,-0.45029239766081863,-0.3333333333333333,1.25,-1.3333333333333333,-0.9670696123384745,-0.5,-0.75,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,Dropout
-0.42105263157894735,-0.3248407643312102,-0.006666666666666288,-0.5142857142857142,0.5294117647058824,-0.2,0.6,1.0058479532163729,-0.16666666666666666,-0.25,0.0,0.8670279283034598,-0.5,-0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
0.6842105263157895,-0.22929936305732485,0.46000000000000035,-0.45714285714285713,-0.47058823529411764,-0.6,-1.0,0.8187134502923972,0.0,2.0,1.8333333333333333,0.10108378491037921,2.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
0.0,0.5562632696390658,-0.4066666666666663,-0.45714285714285713,-0.47058823529411764,-0.8,0.6,-0.4210526315789473,-0.16666666666666666,0.25,0.3333333333333333,0.2556620814228143,0.5,-0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Enrolled
0.7105263157894737,-0.3248407643312102,0.46000000000000035,-0.42857142857142855,0.5588235294117647,-0.2,-0.4,0.8187134502923972,0.16666666666666666,0.75,-0.3333333333333333,0.17924135056273435,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enrolled
0.02631578947368421,-0.35668789808917195,1.9600000000000004,-0.5142857142857142,-0.5294117647058824,0.0,-0.8,2.02046783625731,-0.3333333333333333,0.0,0.3333333333333333,0.5811945453462748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
-0.2631578947368421,-0.1932059447983015,1.1266666666666671,-0.37142857142857144,0.23529411764705882,-0.8,0.0,1.4035087719298236,1.0,-0.75,-1.6666666666666667,-5.135473113797416,-0.5,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dropout
0.5789473684210527,-0.3248407643312102,0.0,0.5428571428571428,0.5588235294117647,-0.2,0.0,0.12865497076023316,1.8333333333333333,-2.0,-1.6666666666666667,-5.135473113797416,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dropout
0.0,0.5562632696390658,0.6600000000000004,0.5428571428571428,-0.5294117647058824,0.8,0.0,0.26900584795321586,-0.3333333333333333,0.0,0.6666666666666666,0.3459774906210922,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Graduate
0.5789473684210527,1.1358811040339702,0.0,0.5142857142857142,0.5294117647058824,0.2,-0.2,2.02046783625731,2.3333333333333335,0.0,0.3333333333333333,-0.014291669147859027,0.0,-0.25,0.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,Graduate
0.5789473684210527,0.9171974522292994,0.0,-0.5142857142857142,-0.5294117647058824,2.3,-0.8,-1.1111111111111105,1.6666666666666667,-0.75,-1.6666666666666667,-5.135473113797416,-0.5,-0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dropout
0.5789473684210527,1.5987261146496816,0.0,0.0,0.5588235294117647,0.4,-0.6,-0.01754385964912263,1.0,0.25,-1.0,-0.13338891204668626,-0.5,0.25,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dropout
-0.42105263157894735,0.0,-2.206666666666666,0.5428571428571428,-0.5294117647058824,0.4,0.0,-1.5614035087719291,0.16666666666666666,0.0,0.0,0.033347228011671566,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
0.0,-13.951925489998144,0.7933333333333337,0.5142857142857142,0.0,0.0,0.4,0.23391812865497064,0.5,-2.0,-1.6666666666666667,-5.135473113797416,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dropout
-0.42105263157894735,0.5562632696390658,0.19333333333333372,0.0,0.5588235294117647,0.8,0.4,-0.17543859649122795,-0.16666666666666666,0.0,0.6666666666666666,0.8372536175787525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
0.5789473684210527,0.03397027600849257,0.0,0.5428571428571428,0.5294117647058824,-0.2,-0.4,-1.3742690058479523,0.6666666666666666,-0.25,-1.6666666666666667,-5.135473113797416,0.0,-0.25,0.0,-1.0,0.0,1.0,-1.0,1.0,0.0,0.0,Dropout
-0.42105263157894735,1.1358811040339702,0.46000000000000035,-0.5142857142857142,0.5294117647058824,-0.4,0.4,0.2631578947368419,0.0,-0.5,0.3333333333333333,0.005557871335278717,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4919995282742889,Graduate
0.0,-13.951925489998144,0.5266666666666671,0.0,0.5294117647058824,0.8,0.4,0.5906432748538005,-0.3333333333333333,-2.0,-1.6666666666666667,-5.135473113797416,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Enrolled
0.5789473684210527,-0.22929936305732485,0.0,-0.5142857142857142,0.0,-0.2,-0.4,-0.35087719298245595,1.5,0.75,-1.3333333333333333,1.9497707378074196,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dropout
-0.42105263157894735,0.5562632696390658,0.5266666666666671,0.0,0.5588235294117647,0.0,0.0,-0.02923976608187133,-0.3333333333333333,0.5,1.0,0.22509378907878244,1.0,0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Graduate
0.5789473684210527,-0.4989384288747346,0.0,0.5142857142857142,0.5294117647058824,0.8,0.0,-1.5204678362573092,2.3333333333333335,2.0,1.8333333333333333,-0.3186512898893059,2.0,1.25,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,Graduate
-0.42105263157894735,-13.951925489998144,1.1266666666666671,-0.45714285714285713,-0.47058823529411764,-0.6,-0.4,1.6725146198830396,-0.16666666666666666,1.25,1.8333333333333333,0.005557871335278717,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dropout
-0.42105263157894735,0.03397027600849257,1.9600000000000004,0.5142857142857142,0.5294117647058824,0.0,-0.4,1.6257309941520464,0.0,-0.5,0.3333333333333333,0.700291788245102,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4919995282742889,Graduate
